69,11432
69,11434
69,11436
69,11438
69,11440
69,11442
69,11444
69,11446
69,11448
69,11450
69,11452
69,11454
69,11456
69,11458
69,11460
69,11462
69,11464
69,11466
69,11468
69,11470
69,11472
69,11474
69,11476
69,11478
69,11480
69,11482
69,11484
70,4858
70,12466
70,15083
70,15311
70,15736
70,16147
71,451
71,922
71,1010
71,1091
71,1231
71,1901
71,2217
71,3312
71,3711
71,3738
71,4168
71,4188
71,4345
71,4347
72,18
72,1214
72,1360
72,2398
72,4335
72,4549
72,4933
72,6613
72,8095
72,8702
72,9936
72,9999
72,14522
73,15
73,80
73,747
73,4203
73,6189
73,10945
73,15862
74,1091
74,4087
74,7637
74,8153
74,11889
74,14577
75,1539
75,2146
75,4180
75,6103
75,7605
75,10609
75,10860
75,11139
75,11246
75,11516
75,11625
75,11798
75,11854
75,11970
75,12026
75,12068
75,12135
75,12790
75,12998
75,13569
75,14262
75,14503
75,15310
75,16046
75,16094
75,16157
75,16253
75,16635
75,16834
76,4
76,114
76,936
76,1564
76,1587
76,1601
76,1648
76,2525
76,3149
76,3207
76,3530
76,4050
76,4516
76,6124
76,6150
76,6814
76,7051
76,7305
76,7594
76,8226
76,9546
76,9775
76,10287
76,11041
76,11145
76,12293
76,12688
76,12800
76,13119
76,13411
76,13864
76,13916
76,14240
76,14663
76,14871
76,15264
76,15638
76,15822
76,16659
77,2165
77,3886
77,4794
77,5312
77,12210
78,447
78,2948
78,3223
78,4308
78,8885
78,11651
78,12309
79,1792
79,4131
79,9955
79,11101
79,13135
79,13632
79,13634
79,13636
79,13638
79,13640
79,13650
79,13652
79,13654
79,13656
79,13658
79,13660
79,13662
79,13664
79,13666
79,13668
79,13670
79,13672
79,13674
79,13676
79,13678
79,13680
79,13682
79,13684
79,13686
79,13688
79,13690
79,13692
79,13694
79,13696
79,13698
79,13700
79,13702
79,13704
79,13706
79,13708
79,13710
79,13712
79,13714
79,13716
79,13718
79,13720
79,13722
79,13748
79,13750
79,13752
79,13754
79,13756
79,13758
79,13764
79,13766
79,13768
79,13770
79,13772
79,13774
79,13776
79,13778
79,13780
79,13782
79,13787
79,13789
79,13905
79,14042
79,14044
79,14046
80,999
80,2789
80,4686
80,10306
80,12482
81,978
81,3776
81,5045
81,6267
81,6671
82,831
82,865
82,5262
82,7514
82,8859
82,10687
82,11270
83,271
83,295
83,534
83,564
83,569
83,585
83,597
83,604
83,606
83,608
83,611
83,613
83,617
83,619
83,623
83,625
83,627
83,633
83,635
83,640
83,645
83,647
83,653
83,669
83,726
83,728
83,734
83,736
83,742
83,759
83,770
83,788
83,790
83,795
83,813
83,1054
83,1178
83,1245
83,1332
83,1408
83,1410
83,1494
83,1733
83,2111
83,2199
83,2251
83,2253
83,2466
83,2685
83,2838
83,2944
83,3006
83,3025
83,3085
83,3127
83,3140
83,3460
83,3696
83,3755
83,3819
83,4232
83,4246
83,4603
83,4667
83,4695
83,4802
83,4935
83,5017
83,5201
83,5206
83,5575
83,5595
83,5750
83,6176
83,6216
83,6375
83,6509
83,6579
83,6654
83,6680
83,6682
83,6857
83,6936
83,6959
83,7275
83,7579
83,7682
83,7785
83,7934
83,8103
83,8170
83,8438
83,8575
83,8631
83,8851
83,8963
83,9126
83,9265
83,9504
83,9625
83,10003
83,10121
83,10371
83,10438
83,10595
83,10908
83,11247
83,11306
83,11376
83,11505
83,11707
83,11732
84,822
84,2067
84,8734
84,11200
84,12129
85,387
85,2050
85,2479
85,2716
85,2733
85,2750
85,2896
85,3233
85,3700
85,4081
85,4838
85,5121
85,5908
85,6828
85,7075
85,8182
85,11503
85,12537
85,13938
85,14457
86,329
86,1168
86,1666
86,3517
86,7043
86,8939
86,9727
87,141
87,336
87,638
87,677
87,756
87,2208
87,2535
87,2954
87,3811
87,4037
87,4512
87,5454
87,6748
87,7175
87,7606
87,8427
87,9104
87,10215
87,10996
87,12245
87,12272
87,12671
87,13406
87,14159
87,14878
87,16230
88,547
88,1329
88,1820
88,1822
88,1824
88,1826
88,1828
88,1830
88,1832
88,1834
88,1836
88,1838
88,1840
88,1842
88,1957
88,3944
88,10640
89,681
89,1934
89,2986
89,4224
89,13048
90,100
90,568
90,1349
90,1373
90,2337
90,3600
90,4465
90,4586
90,5741
90,6937
90,7839
90,9806
90,11143
91,19
91,28
91,141
91,381
91,478
91,486
91,531
91,705
91,918
91,922
91,1016
91,1179
91,1260
91,1617
91,1651
91,1951
91,2128
91,2412
91,3574
91,3711
91,3960
91,4835
91,4965
91,5454
91,5751
91,6744
91,7166
91,7600
91,7610
91,7878
91,7926
91,8161
91,8304
91,8327
91,8454
91,8757
91,9412
91,9931
91,9988
91,10409
91,10592
91,10620
91,10794
91,11234
91,11568
91,11786
91,11907
91,12827
91,13145
92,30
92,121
92,136
92,138
92,448
92,658
92,2284
92,2353
93,1701
93,1932
93,5744
93,6420
93,11867
93,12255
93,14103
94,81
94,159
94,318
94,535
94,664
94,1160
94,1764
94,1988
94,2312
94,3908
94,4006
94,4285
94,4747
94,5720
94,6382
94,7194
94,7508
94,7970
94,8398
94,8792
94,8879
94,13408
95,148
95,174
95,176
95,274
95,303
95,309
95,379
95,410
95,766
95,2438
95,3116
95,5531
95,12183
96,33
96,120
96,336
96,1264
96,1904
96,2506
96,3649
96,4999
96,5855
96,6200
96,7899
96,8464
96,11210
97,248
97,702
97,1455
97,1920
97,1949
97,2103
97,2487
97,3052
97,3892
97,4100
97,4787
97,4789
97,4791
97,4793
98,18
98,287
98,478
98,756
98,1152
98,1424
98,2794
98,3224
98,3974
98,3982
98,4314
98,6310
98,6351
98,6809
98,8722
98,9373
98,10030
98,10740
98,12057
98,13980
98,14944
98,15124
99,381
99,1682
99,2434
99,4028
99,4136
99,5956
99,7830
99,10492
99,10664
100,140
100,1462
100,2546
100,3922
100,3982
100,4427
100,4447
100,6555
100,7764
100,8521
101,248
101,1483
101,2356
101,2463
101,3389
101,3657
101,4344
101,4678
101,5856
101,7155
102,903
102,1424
102,1863
102,2115
102,2282
102,2783
102,3446
102,3496
102,4821
102,5703
102,5829
102,6935
102,8378
102,8499
102,9572
102,10740
102,14251
103,561
103,1333
103,1876
103,2435
103,3867
103,4255
103,4610
103,6352
103,7835
103,8865
103,9494
103,10670
103,12483
103,12878
104,2054
104,10088
104,11201
104,12424
104,13875
104,14392
104,14554
105,256
105,1861
105,2729
105,3840
105,6388
105,8295
105,10013
105,10213
105,10900
105,11196
105,11350
106,547
106,585
106,791
106,1332
106,1410
106,1979
106,2122
106,2454
106,3652
107,8275
107,14658
107,15857
107,16272
107,16659
107,16741
107,16778
107,16843
108,17
108,907
108,1378
108,2222
108,3427
108,4499
108,4740
108,6774
108,7403
108,7979
108,8698
108,10578
108,11500
108,11673
108,12110
109,15
109,49
109,401
109,704
109,1048
109,1201
109,1354
109,1392
109,2033
109,2358
109,3078
109,3080
109,3083
109,3086
109,3446
109,3859
109,4711
110,50
110,491
110,1051
110,1853
110,2526
110,9580
111,1116
111,2561
111,2691
111,6907
111,7824
111,11464
112,107
112,3942
112,6413
112,8523
112,10171
112,10691
112,10945
112,11590
112,12457
113,45
113,77
113,140
113,164
113,193
113,218
113,267
113,317
113,370
113,424
113,448
113,528
113,616
113,882
113,1118
113,1226
113,1279
113,1287
113,1328
113,1372
113,1402
113,1429
113,1470
113,1925
113,2058
113,2099
113,2325
113,2392
113,2547
113,2632
113,2713
113,2985
113,3027
113,3119
113,3235
113,3409
113,3528
113,3982
113,4074
113,4368
113,4446
113,4727
113,4848
113,5035
113,5222
113,5685
113,6190
113,6391
113,6527
113,6826
113,7085
113,7809
113,7899
113,8015
113,8755
113,10201
113,10738
113,11323
113,11661
114,846
114,3529
114,4190
114,6522
114,8835
114,10412
114,10931
114,13109
114,13440
114,14142
114,14947
114,16756
115,437
115,524
115,1044
115,1199
115,1485
115,2217
115,2222
115,2238
115,3583
115,5431
115,5960
115,6428
115,6612
115,7448
115,8002
115,8912
115,9120
115,9765
115,9830
115,10217
115,10747
115,11236
116,904
116,1398
116,2712
116,5098
116,6217
116,6550
116,8212
116,8961
116,13129
117,5
117,20
117,49
117,94
117,110
117,401
117,478
117,770
117,912
117,1003
117,1105
117,1160
117,1521
117,1595
117,1611
117,1773
117,2046
117,2237
117,2285
117,2751
117,3167
117,3423
117,3497
117,3761
117,4051
117,4235
117,4387
117,5153
117,6035
117,6308
117,6325
117,6935
117,7147
117,7337
117,7532
117,7761
117,8050
117,8227
117,8621
117,8813
117,9215
117,9400
117,9728
117,9967
117,10303
117,10471
117,10740
117,10967
117,11119
117,11121
117,11123
118,2463
118,3893
118,7441
118,12991
118,14592
118,15074
118,15159
118,15289
118,15464
118,15677
118,15712
118,15743
118,15784
118,15789
118,15791
118,15833
118,15863
118,15901
118,15952
118,15970
118,16015
118,16118
118,16389
118,16788
118,16925
119,29
119,152
119,248
119,333
119,484
119,1441
119,2217
119,2291
119,2463
119,2614
119,2790
119,2804
119,3179
119,3415
119,3661
119,3982
119,4774
119,6334
119,6980
119,7195
119,8326
119,8671
119,9223
119,9404
119,9460
119,9766
119,10364
119,10542
119,11148
119,11220
119,11882
119,13408
119,14268
119,14809
119,14969
119,15099
119,15267
119,16457
120,454
120,657
120,2804
120,4737
120,4741
121,427
121,4485
121,8029
121,10858
121,12934
122,251
122,3192
122,5344
122,8164
122,9047
122,11358
122,15028
123,773
123,4626
123,6571
123,8749
123,10741
123,11506
123,12336
123,12527
123,12832
123,14093
123,14608
123,14677
123,14727
123,14813
123,15034
123,15488
123,15739
123,15884
123,15947
123,16070
123,16212
123,16282
123,16334
124,157
124,3114
124,4447
124,5770
124,9359
124,10645
125,406
125,889
125,1920
125,1934
125,3419
125,4005
125,4132
125,4791
125,7078
125,7316
125,7842
125,11519
126,666
126,2228
126,3691
126,6099
126,7628
126,8607
126,10527
127,51
127,228
127,1120
127,2583
127,3562
127,3968
127,4971
127,5376
127,6036
127,6158
127,6531
127,6734
127,7157
127,7302
127,7760
127,8105
127,8410
127,9039
127,9076
127,9673
127,9872
127,10198
127,10426
127,10512
127,11134
127,11208
127,11614
127,11838
127,11979
127,12189
127,12380
127,12798
127,12881
127,13163
127,13933
127,14008
127,14132
127,14385
127,14510
127,14619
127,14723
127,14792
127,14922
127,14935
127,14938
127,14946
127,14950
127,14952
127,14988
127,14998
127,15018
127,15045
127,15065
127,15091
127,15094
127,15102
127,15104
127,15125
127,15135
127,15151
127,15172
127,15177
127,15209
127,15212
127,15249
127,15381
127,15421
127,15649
127,15855
127,15873
127,15879
127,15927
127,15950
127,15960
127,15969
127,15984
127,15992
127,16020
127,16036
127,16174
127,16196
127,16215
127,16232
127,16251
127,16264
127,16272
127,16316
127,16323
127,16370
127,16402
127,16426
127,16436
127,16450
127,16452
127,16472
127,16476
127,16491
127,16498
127,16524
127,16527
127,16557
127,16565
127,16583
127,16585
127,16602
127,16622
127,16627
127,16654
127,16657
127,16665
127,16668
127,16688
127,16697
127,16701
127,16710
127,16738
127,16742
127,16750
127,16754
127,16763
127,16776
127,16829
127,16841
127,16852
127,16870
127,16877
127,16901
127,16911
127,16918
127,16927
127,16935
127,16960
127,16962
127,16970
128,496
128,768
128,1649
128,2668
128,3173
128,4029
128,5285
128,6132
128,7267
128,7414
128,8279
128,9167
128,9582
128,10318
128,10615
128,11677
128,11821
128,12054
128,12305
128,12401
128,12437
128,13049
129,1200
129,2085
129,4180
129,5504
129,9642
129,10125
129,11572
129,11578
129,11964
129,12766
129,13263
129,13814
129,14123
129,14172
129,14215
129,14286
129,14400
129,14499
129,14608
129,14658
129,14684
129,14746
129,14789
129,14917
129,14974
129,15033
129,15119
129,15185
129,15256
129,15300
129,15359
129,15532
129,15615
129,15627
129,15666
129,15700
129,15708
129,15844
129,15857
129,15879
129,15939
129,15984
129,15994
129,16082
129,16093
129,16106
129,16319
129,16410
129,16745
129,16755
130,77
130,1958
130,2761
130,3933
130,5111
130,6411
130,9180
130,11148
130,12297
130,12391
130,12454
130,13437
130,13815
130,14291
130,14632
130,15936
131,28
131,486
131,1024
131,1536
131,1581
131,1649
131,2419
131,3170
131,3449
131,3648
131,4159
131,5350
131,6124
131,6495
131,6883
131,7442
131,7533
131,7712
131,8125
131,9005
131,9134
131,9420
131,10388
131,10609
131,10638
131,10855
131,11267
131,11572
131,11816
131,12228
131,12335
131,12380
131,12460
131,12524
131,12558
131,12629
131,12723
131,12776
131,12849
131,12904
131,13088
131,13112
131,13211
131,13392
131,13410
131,13522
131,13821
131,14062
131,14080
131,14301
131,14347
131,14594
131,14622
131,14657
131,14659
131,14733
131,14837
131,14947
131,15091
131,15392
131,15513
131,15600
131,15645
131,15766
131,15799
131,16174
131,16428
131,16521
131,16745
131,16868
132,608
132,1409
132,2199
132,4038
132,5208
132,5565
132,6645
132,7823
132,8245
132,8817
132,9051
132,9355
132,10239
132,11311
132,13009
132,13241
132,15281
132,16339
133,13453
133,13964
133,14506
133,15065
133,15080
133,15587
133,15934
